Material;Descrição;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Tipo MRP;Descrição do Calendário;Nec.NOV/2019;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Cons.DEZ/2018;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Des.Status;Num.Mat.Fab.;Materiais Substituídos
10011068;CTR VITAMIN D 25 OH G2 ARCH ABBOTT;0;0;KIT;730,67;ND;DIARIO;0;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;;;;BLOQUEIO COMPRAS;05P0210;10001094
10011069;RGT VITAMIN D 25-0H G2 ARCH 500T ABBOTT;0;0;KIT;1.491,00;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;;;BLOQUEIO COMPRAS;05P0235;
10011070;CLB VITAMIN D 25-OH G2 ARCH ABBOTT;0;0;KIT;730,67;ND;DIARIO;2;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;;;;BLOQUEIO COMPRAS;05P0201;10001093
10011157;SOL DETERG B QUIM C/2 ARCH 400ML ABBOTT;0;0;KIT;85,05;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;02J9421;20001698
10011159;SOL CLO2 MICROCLEAN 2L100A 1 SIEMENS;0;0;FR;0;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10452550;10001292
10011422;RGT AZ METILENO 25G (DUPL) 10007823;0;0;FR;37;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;C014004;
10011495;DISC ERITROMI 15MCG C/50 (DUPL) 10013043;0;0;UN;9,05;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;;;;OBSOLETO/SUBSTITUIDO;1629;10009066
10011830;RGT VITAMINA D 250H 2000T ABBOTT;0;0;KIT;5.960,00;ND;DIARIO;0;0;0;0;0;0;0;2;0;0;0;4,844;5,968;6,561;0;0;3,734;0;5500001368;17/10/2019;31/12/9999;BLOQUEIO COMPRAS;05P0230;10001084 | 10011873 | 10011740
10011901;RGT ANTI HBE 100T ABBOTT;1,26;0;KIT;185,98;VV;DIARIO;0,03;0,75;0,6;0,6;0,736;0,544;0;0;0;1;9;0;0;0,13;2,39;0,12;0,09;0,04;;;;LIBERADO;06C3425;10002092 | 10011602
10012309;NAVALHA DESC ALTO PERFIL 818 C/50 LEICA;0;0;PAC;483,73;VV;DIARIO;0,014;0,345;0,276;0,276;0,345;0,276;0;0;0;0;0;0;0;0;0;0;0;0;5500001368;25/11/2019;31/12/9999;LIBERADO;14035838383;10010881
10012406;CLB CS PROGESTERONA 3N 8ML ROCHE;0;0;KIT;117,6;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7092547190;
10012511;ANTICORP TSI AUTO ESTIM TIREOIDE SIEMENS;0;0;KIT;5.170,98;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10713448;
10012514;CHECK DEVICE 10000T DIESSE;1,007;0;UN;7.600,65;VV;DIARIO;0,015;0,385;0,308;0,308;0,385;0,308;1;0;0;0;0;0,017;0,222;0,325;0,324;0,327;0,369;0,314;;;;LIBERADO;DIE011103612EN;
10012522;RGT ARC PROGESTERONE 500T ABBOTT;0;0;KIT;399,6;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07K7735;10006273
10012524;RGT ARC ESTRADIOL 500T ABBOTT;0;0;KIT;399,6;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07K7235;10000173
10012552;CLB ANTI HBC IGM G2 ARCH ABBOTT;0;0;KIT;225,81;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;;;BLOQUEIO COMPRAS;06C3302;10001975
10012646;NUCEDIFF HORIBA;0;0;L;31;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;1300027030;
10012651;LAM P/EQUIAP SPS SLIDES HORIBA;0;0;CX;33;VV;DIARIO;8,275;206,875;165,5;165,5;225,315;180,252;0;81;60;90;150;90;90;151;180;211;210;150;5500001368;26/11/2019;31/12/9999;LIBERADO;1207621048;
10012656;FITA ESFREGACO SPS HORIBA;0;0;CX;170,9;VV;DIARIO;0,075;1,875;1,5;1,5;1,875;1,5;0;0;0;0;3;0;0;0;3;0;1;3;5500001368;28/11/2019;31/12/9999;LIBERADO;1207942009;
10012792;RGT POLICIMBAC PCIMP C/10 PROBAC;0;0;CX;123,45;VV;DIARIO;0,35;8,75;6;6;7,5;6;0;2;0;2;2;7;6;7;6;6;9;5;5500001368;29/11/2019;31/12/9999;LIBERADO;7719;
10012834;RGT FOSFAT ALC 2 CONCENTR 7440T SIEMENS;0;0;UN;448;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10916067;10010646
10012860;RGT HAVAB IGG 100T ABBOTT;0;0;KIT;185,98;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;0;;;;BLOQUEIO COMPRAS;06C2927;
10012861;RGT ANTI HAVAB IGM 100T ABBOTT;0;0;KIT;185,98;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;LIBERADO;06C3027;10010595
10012862;RGT HBEAG 100T ABBOTT;0;0;KIT;185,98;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;06C3227;10014376 | 10002259
10012863;RGT ANTI HBC IGM 100T ABBOTT;0;0;KIT;0,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;06C3327;10001983
10012926;MEIO CULT ANAEROBAC C/16 PROBAC;0;0;CX;108,67;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;;;;LIBERADO;7794;10002241
10012952;SILICA COULTER;0;0;FR;4,27;VV;DIARIO;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;B79319;
10012954;RGT IGF-1 200T IMM2000 XPI SIEMENS;0;0;KIT;270,72;VV;DIARIO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;11128543;10010089
10012976;CLB SIFILIS TP G2 1X4ML ARCH ABBOTT;0;0;KIT;349,21;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;08D0604;10008285
10012978;CTR SIFILIS TP G2 2X8ML ARCH ABBOTT;0;0;KIT;272,38;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5500001368;14/10/2019;31/12/9999;BLOQUEIO COMPRAS;08D0613;10001019
10012986;CUBETA PREDILUICAO BNII BN SIEMENS;0;0;CX;152,05;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10446521;10010875
10013016;RGT TEST RAPID STRIP STREP A 25T ALERE;2,567;0;KIT;94,31;VV;DIARIO;0,128;3,205;2,564;2,564;3,205;2,564;0;0;0;0;0;1,32;2;2,659;0,473;2,855;4,398;3,187;;;;LIBERADO;3010029;
10013041;CTR VITAMIN D TOT G2 ELEC ROCHE;0;0;KIT;130,72;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7464266190;
10013042;CLB VITAMIN D TOT G2 ELEC ROCHE;0;0;KIT;714,86;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7464240190;10001317
10013275;SOL LIMP PROB 2 ADVIA 250ML SIEMENS;0;0;FR;391,81;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10311857;10007834
10013353;RGT HBEAG G2 500T ABBOTT;0;0;KIT;929,88;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;06C3237;
10013354;RGT T3 FREE G2 1X27ML 1X26,3ML ABBOTT;0;0;KIT;107,74;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07K6337;
10013355;CLB T3 TP FREE G2 6X4ML ABBOTT;0;0;KIT;215,06;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07K6302;
10013357;RGT T4 TOTAL G2 2000T ABBOTT;0;0;KIT;410,45;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07K6632;
10013358;CLB T4 TOTAL G2 1X5ML 1X4ML ABBOTT;0;0;KIT;215,06;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07K6602;10002879
10013360;RGT UIBC G2 5X36ML 5X15ML 3X2ML ABBOTT;0;0;KIT;75,01;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;;;BLOQUEIO COMPRAS;04R2921;
10013362;RGT CA19.9 G2 500T ABBOTT;0;0;KIT;476,3;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;BLOQUEIO COMPRAS;02K9139;
10013363;RGT T3 TOT G2 4X27ML ABBOTT;0;0;KIT;430,96;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07K6432;
10013364;CLB T3 TOTAL G2 6X4ML ABBOTT;0;0;KIT;243;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07K6402;
10013422;AGAR SABOURANDO DEXTROSE 500G;0;0;FR;287;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;K25610103;
10013476;RGT RUBEOLA G 100T ABBOTT;0;0;KIT;129,28;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;06C1726;
10013484;SOL CORANTE MAY GRUNWALD 2.5L MERCK;0;0;GL;323;VV;DIARIO;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;;;;LIBERADO;1014242500;
10013504;RGT EOSIN AZ METIL MAY GRUNWALD 1L MERCK;0;0;L;254,35;ND;DIARIO;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5500001368;29/08/2019;;LIBERADO;BR11014241002;
10013530;CLB CALCHECK ICHEM VELOC 10X10ML COULTER;0;0;KIT;691,41;VV;DIARIO;0,017;0,415;0,332;0,332;0,766;0,8;2;3;0;1;0;1;0;0;1;1;1;1;5500001368;29/11/2019;31/12/9999;LIBERADO;800-7703;10000532
10013565;SALINA 2 0.45% VTK 1L BMX;0;0;FR;21,62;VV;DIARIO;0,025;0,625;0,5;0,125;0;0;4;0;0;0;2;0;0;0;0;0;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;417820;
10013602;RGT CREATININ KINASE ADVIA 1100T SIEMENS;0;0;KIT;88;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10729780;
10013626;CART AST P637 VTK2 20T BMX;0;0;UN;155,98;VV;DIARIO;6;150;87,2;87,2;109;87,2;27;4;31;42;64;103;77;125;75;81;113;117;5500001368;29/11/2019;31/12/9999;LIBERADO;418583;
10013628;RGT TETRATHIONATE BROTH BASE 500G DIFCO;0;0;UN;245;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;210430/0104;
10013640;RGT AST YS08 VTK 20T BMX;0;0;UN;187,18;VV;DIARIO;0,175;4,375;3,5;3,5;4,375;3,5;6;0;0;2;6;5;5;6;4;3;5;6;5500001368;29/11/2019;31/12/9999;LIBERADO;420739;
10013642;CTR ANTI-HBC G2 PC 16X1,3ML ROCHE;0;0;UN;78,29;VV;DIARIO;0,033;0,835;0,668;0,668;0,88;0,728;2;4;2;0;0;1;2;0;0;2;0;0;5500001368;29/11/2019;31/12/9999;LIBERADO;4927931190;
10013652;RGT AST ST03 20T BMX;0;0;UN;187,18;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;421040;
10013654;RGT TESTOST TOT II 500T SIEMENS;0;0;UN;324,98;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;0;0;;;;BLOQUEIO COMPRAS;10696863;
10013666;COL URINA ESTL AMBAR 80ML DESKARPLAS;0;0;UN;0,84;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;NVR663E;10000806
10013724;METANOL PA 2.5L MERCK;0;0;UN;145,67;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;1060092511;
10013753;RGT PTH INTACTO CENTAUR SIEMENS;0;0;UN;650,67;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10699155;10001350
10013754;CTR PTH INTACTO CENTAUR SIEMENS;0;0;UN;344,95;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10699156;10001351
10013777;COPO AMOST PQ 1ML C/1000 SIEMENS;0;0;PAC;55,41;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10445040;20002656
10013789;CTR ANTI HBS G2 3NVS ARCH ABBOTT;0;0;KIT;121,5;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5500001368;14/10/2019;31/12/9999;BLOQUEIO COMPRAS;07C1813;10004649
10013791;CLB ANTI HBS G2 6NVS ARCH ABBOTT;0;0;KIT;162;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07C1803;10004919
10013840;RGT SYPHILIS TP 500T ARCH ABBOTT;0;0;UN;1.090,80;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;08D0642;10012975
10013841;RGT FOFATASE ALK G2 1500T ARCH ABBOTT;0;0;UN;161,98;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;07D5522;
10013842;RGT SYPHILIS TP 100T ARCH ABBOTT;0;0;KIT;218,16;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;08D0632;10000952
10013864;RGT FT4 LIV 50T SIEMENS;81,556;0;UN;12,41;VV;DIARIO;57,212;1.430,31;1.144,24;1.144,24;1.430,31;1.144,24;70;125;175;421;1.015,59;1.167,03;958,286;1.228,85;1.304,15;1.185,19;1.341,55;1.136,69;5300124013;29/11/2019;;LIBERADO;10995589;
10013873;RGT TSH3 ULTRA 110T SIEMENS;121,859;0;UN;29,09;VV;DIARIO;34,913;872,83;698,264;698,264;872,83;698,264;3;55;200;185;587,497;719,859;607,141;762,232;806,345;703,836;822,155;704,444;5300124013;29/11/2019;;LIBERADO;10995703;
10013874;RGT HSCRP 740T SIEMENS;1,226;0;UN;998,8;VV;DIARIO;0,867;21,67;17,336;17,336;21,67;17,336;4;10;18;1;16,812;15,251;17,202;19,382;19,744;17,503;19,674;17,87;5300124005;29/11/2019;;LIBERADO;11097633;
10013882;RGT SVK ATELL SIEMENS;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10998191;
10013883;SOL MULTDILUENT 11 ATELL SIEMENS;0;0;UN;35,37;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10995642;
10013884;COPO AMOSTRA TB TOP 2ML C/1000 SIEMENS;0;0;UN;0;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;11069062;
10013885;RGT ANTI TSHR ELECS ROCHE;0;0;UN;2.703,04;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;7026951190;
10013886;RGT TACROLIMUS ELECS ROCHE;0;0;UN;5.107,67;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5500001368;02/09/2019;;BLOQUEIO COMPRAS;7251254190;
10013892;RGT SANG OCULT 50T BIOSYS;0;0;UN;145;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10344;
10013897;RGT AZ METILENO LDEFFLER 1L QEEL;0;0;UN;25,63;VV;DIARIO;0,1;2,5;2;2;2,5;2;0;0;0;0;0;7;0;0;0;0;2;0;5500001368;25/11/2019;31/12/9999;LIBERADO;;
10013900;RGT ACIDO CLORIDRICO 32% PA 1L;0;0;UN;45,3;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1945660;
10013902;RGT REATIVO KOVACS 10ML;0;0;UN;22;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;1922040;
10013909;VERNIZ GERAL 500ML ACRILEX;0;0;UN;0,01;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;LIBERADO;10028;
10013924;RGT T3 TOT 120T SIEMENS;20,963;0;UN;34,6;VV;DIARIO;8,598;214,955;171,964;171,964;214,955;171,964;10;53;78;70;153,664;167,615;137,341;191,797;199,579;181,384;198,75;166,039;5300124013;29/11/2019;;LIBERADO;10995679;
10013948;CTR QC ATPO C1 3X2ML C2 3X2ML SIEMENS;0;0;UN;201,32;VV;DIARIO;0,24;6;4,8;4,8;6;4,8;0;0;7;0;0;6;2;9;5;4;4;7;5500001368;26/11/2019;31/12/9999;LIBERADO;10995470;
10013949;RGT BICARBONATO 4X38ML SIEMENS;0;0;UN;960;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;10326480;
10013950;CTR FRUTOSAMINA NV1 3X1ML SIEMENS;0;0;UN;559;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10283382;
10013951;CTR FRUTOSAMINA NV3 3X1ML SIEMENS;0;0;UN;559;VV;DIARIO;0,038;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5500001368;26/11/2019;31/12/9999;LIBERADO;10283383;
10013998;CTR LYPHO SANG TOT HUM NV3 6X2ML BIO RAD;0;0;UN;372,56;VV;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;276;
10014002;TB FALCON N ESTL INDIV 15ML CRAL;0;0;UN;0,3;ND;DIARIO;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;;;;BLOQUEIO COMPRAS;17018;
10014004;CTR PTH ATELL IM 3NVS 6X1ML SIEMENS;0;0;UN;76,14;VV;DIARIO;0,2;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10995626;
10014004;CTR PTH ATELL IM 3NVS 6X1ML SIEMENS;0;0;UN;76,14;VV;DIARIO;0,2;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10995626;
10014004;CTR PTH ATELL IM 3NVS 6X1ML SIEMENS;0;0;UN;76,14;VV;DIARIO;0,2;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;10995626;
10014005;RGT UPRO ATELL CH 1600T SIEMENS;2,521;0;UN;4.185,55;VV;DIARIO;0,069;1,72;1,376;1,376;1,72;1,376;0;0;0;0;0;0,093;0,23;0,533;1,369;1,277;1,687;1,513;;;;LIBERADO;11097524;
10014006;CLB DRUG II ATELL CH 10X5ML SIEMENS;0;0;UN;382;ZM;DIARIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;LIBERADO;11099405;
10014032;RGT CREA2 5888T SIEMENS;2,025;0;UN;73,19;VV;DIARIO;0,492;12,31;9,848;9,848;12,31;9,848;7;5;9;3;5,005;3,041;6,977;10,726;11,206;10,25;11,693;9,543;5300124005;29/11/2019;;LIBERADO;11097596;
10014033;RGT UREIA NITROG 6240T SIEMENS;2,121;0;UN;170,74;VV;DIARIO;0,411;10,265;8,212;8,212;10,265;8,212;3;6;16;1;0;2,466;7,129;9,046;9,484;8,595;9,493;8,09;5300124005;29/11/2019;;LIBERADO;11097593;
10014034;RGT ACIDO URICO 4800T SIEMENS;2,98;0;UN;76,89;VV;DIARIO;0,384;9,595;6,624;6,624;8,28;6,624;3;6;8;1;2,001;2,506;8,42;6,93;8,695;6,568;7,258;6,087;5500001368;06/12/2019;31/12/9999;LIBERADO;11097608;
10014035;RGT AMILASE 1050T SIEMENS;2,732;0;UN;100,92;VV;DIARIO;0,25;6,26;5,008;5,008;6,26;5,008;2;6;6;1;5,713;3,933;8,171;5,751;6,135;5,168;5,718;4,724;;;;LIBERADO;11097603;
10014036;RGT AST 2550T SIEMENS;4,023;0;UN;102,12;VV;DIARIO;0,75;18,75;17,676;17,676;22,095;17,676;5;10;9;8;9,95;13,767;12,672;19,038;19,87;18,183;20,04;18,389;5300124005;29/11/2019;;LIBERADO;11097607;
10014037;RGT ALANINA AMINOT ALT 2550T SIEMENS;2,845;0;UN;102,12;VV;DIARIO;1;25;20;20;22,945;18,356;7;7;11;6;7,977;12,563;13,328;20,215;20,872;20,468;20,858;17,391;5300124005;29/11/2019;;LIBERADO;11097605;
10014038;RGT COLESTEROL HDL DIR 1792T SIEMENS;3,499;0;UN;430,63;VV;DIARIO;1,8;45;36;30,784;38,48;30,784;11;32;4;17;7,031;5,233;8,895;16,61;42,724;32,3;35,411;27,365;5300124005;29/11/2019;;LIBERADO;11097630;
10014039;RGT T4 TOT 150T SIEMENS;15,901;0;UN;43,26;VV;DIARIO;6;150;120;120;129,485;103,588;18;30;80;35;125,808;91,843;87,794;115,891;123,435;109,072;117,836;98,314;5300124013;29/11/2019;;LIBERADO;10995684;
10014040;RGT FERRITINA 90T SIEMENS;19,658;0;UN;63,21;VV;DIARIO;17,273;431,83;345,464;345,464;431,83;345,464;22;115;94;126;341,938;330,001;274,643;267,817;312,322;393,216;416,093;381,133;5300124013;29/11/2019;;LIBERADO;10995569;
10014041;RGT LH 110T SIEMENS;9,007;0;UN;53,74;VV;DIARIO;4,25;106,25;107,82;107,82;134,775;107,82;16;26;40;12;107,902;84,563;72,905;63,735;94,811;104,988;119,322;136,62;5300124013;29/11/2019;;LIBERADO;10995635;
10014042;RGT FSH 190T SIEMENS;9,888;0;UN;94,35;VV;DIARIO;3,463;86,565;69,252;69,252;19,945;79,78;1;27;37;17;63,811;61,771;45,868;0,049;77,005;78,387;86,669;92,864;5300124013;29/11/2019;;LIBERADO;10995580;
10014043;RGT PROLACTINA 50T SIEMENS;31,018;0;UN;25,62;VV;DIARIO;10;250;184,048;184,048;230,06;184,048;29;27;85;56;198,506;185,76;166,06;228,351;257,03;224,436;183,226;134,154;5300124013;29/11/2019;;LIBERADO;10995656;
10014044;RGT FT3 LIV 60T SIEMENS;21,732;0;UN;94,12;VV;DIARIO;6,184;154,61;123,688;123,688;154,61;123,688;4;25;45;42;96,369;67,708;63,377;101,73;123,234;94,26;105,827;191,009;5300123251;22/11/2019;31/12/9999;LIBERADO;10995585;
10014045;RGT ALBUMINA 6800T SIEMENS;2,94;0;UN;97,57;VV;DIARIO;0,061;1,515;1,212;1,212;1,515;1,212;1;2;5;5;1;0,364;0,86;1,356;1,45;1,217;1,436;1,184;;;;LIBERADO;11097590;
10014046;RGT PROTEINA II TOT 7400T SIEMENS;1,791;0;UN;145,06;VV;DIARIO;0,094;2,36;1,888;1,888;2,36;1,888;1;2;0;5;0,001;0,219;0,515;0,834;0,267;0,759;4,974;1,209;5300123254;22/11/2019;;LIBERADO;11097604;
10014047;RGT COLESTEROL DIR LDL 1600T SIEMENS;0;0;UN;1.435,38;VV;DIARIO;0,025;0,625;0;0;0;0;5;7;8;3;0;0;0;0;0;0;0;0;5500001368;27/11/2019;31/12/9999;LIBERADO;11097632;
10014048;RGT PROGESTERONA 90T SIEMENS;14,346;0;UN;57,66;VV;DIARIO;3,161;79,03;63,224;63,224;13,357;53,428;19;24;20;35;88,177;67,567;76,375;74,983;14,308;70,866;76,148;75,585;5300124013;29/11/2019;;LIBERADO;10995660;
10014049;RGT GAMA GLUTAMIL TRANSF 1792T SIEMENS;2,795;0;UN;237,9;VV;DIARIO;0,63;15,74;12,592;12,592;15,74;12,592;6;7;7;2;7,66;9,057;7,98;12,576;14,109;12,528;14,127;13,807;5300124005;29/11/2019;;LIBERADO;11097597;
10014050;RGT TESTOSTERONA II 100T SIEMENS;21,577;0;UN;64,09;VV;DIARIO;6,205;155,135;124,108;145,78;182,225;145,78;19;12;65;25;83,101;53,954;73,126;135,09;158,606;146,689;167,938;158,494;5300124013;29/11/2019;;LIBERADO;10995708;
10014051;RGT FOLATO 140T SIEMENS;7,758;0;UN;488,61;VV;DIARIO;2,134;53,34;42,672;42,672;0,243;0,972;11;25;68;15;55,365;38,984;34,586;40,699;13,108;0;0;11,82;5300123251;22/11/2019;;LIBERADO;10995572;
10014052;RGT VITAMIN B12 100T SIEMENS;0;0;UN;388,49;VV;DIARIO;9,05;226,255;181,004;181,004;226,255;181,004;12;56;64;50;168,126;183,362;137,717;188,809;193,221;181,676;206,109;182,695;5300123251;22/11/2019;;LIBERADO;10995714;
10014053;RGT GLUH3 6240T SIEMENS;6,087;0;UN;121,98;VV;DIARIO;0,653;16,315;13,052;13,052;16,315;13,052;6;8;18;1;3,174;4,295;8,343;12,426;14,061;13,156;16,605;12,371;5500001368;09/12/2019;31/12/9999;LIBERADO;11097592;
10014054;RGT TRIGLICERIDEOS CONCENT 2000T SIEMENS;3,757;0;UN;54,93;VV;DIARIO;1,86;46,5;37,2;37,2;39,795;31,836;8;21;7;14;14,001;5,22;0;33,126;44,32;33,964;36,003;29,531;5300124005;29/11/2019;;LIBERADO;11097591;
10014055;RGT CKL 996T SIEMENS;2,875;0;UN;55,84;VV;DIARIO;0,315;7,875;6,3;6,3;7,875;6,3;2;3;7;3;0,904;5,289;4,532;7,012;7,409;6,502;7,288;6,1;5300124005;29/11/2019;;LIBERADO;11097640;
